"REF_DATE","GEO","DGUID","Prices","Seasonal adjustment","Trade","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Special transactions trade [C231]","Dollars","81","millions","6","v1014909664","1.1.1.2.51","8377","","","","0"
"2019-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Special transactions trade [C231]","Dollars","81","millions","6","v1014909664","1.1.1.2.51","8209","","","","0"
"2019-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Special transactions trade [C231]","Dollars","81","millions","6","v1014909664","1.1.1.2.51","8169","","","","0"
"2020-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Special transactions trade [C231]","Dollars","81","millions","6","v1014909664","1.1.1.2.51","8589","","","","0"
"2020-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Special transactions trade [C231]","Dollars","81","millions","6","v1014909664","1.1.1.2.51","8141","","","","0"
"2020-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Special transactions trade [C231]","Dollars","81","millions","6","v1014909664","1.1.1.2.51","10153","","","","0"
"2020-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Special transactions trade [C231]","Dollars","81","millions","6","v1014909664","1.1.1.2.51","11241","","","","0"
"2021-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Special transactions trade [C231]","Dollars","81","millions","6","v1014909664","1.1.1.2.51","12098","","","","0"
"2021-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Special transactions trade [C231]","Dollars","81","millions","6","v1014909664","1.1.1.2.51","12238","","","","0"
"2021-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Special transactions trade [C231]","Dollars","81","millions","6","v1014909664","1.1.1.2.51","11185","","","","0"
"2021-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Special transactions trade [C231]","Dollars","81","millions","6","v1014909664","1.1.1.2.51","11313","","","","0"
"2022-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Special transactions trade [C231]","Dollars","81","millions","6","v1014909664","1.1.1.2.51","11125","","","","0"
"2022-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Special transactions trade [C231]","Dollars","81","millions","6","v1014909664","1.1.1.2.51","11629","","","","0"
"2022-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Special transactions trade [C231]","Dollars","81","millions","6","v1014909664","1.1.1.2.51","11357","","","","0"
"2022-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Special transactions trade [C231]","Dollars","81","millions","6","v1014909664","1.1.1.2.51","11797","","","","0"
"2012-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","10012","","","","0"
"2012-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","9563","","","","0"
"2012-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","10452","","","","0"
"2012-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","10644","","","","0"
"2013-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","8998","","","","0"
"2013-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","9323","","","","0"
"2013-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","8365","","","","0"
"2013-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","8127","","","","0"
"2014-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","8321","","","","0"
"2014-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","8411","","","","0"
"2014-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","8168","","","","0"
"2014-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","8637","","","","0"
"2015-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","10372","","","","0"
"2015-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","10641","","","","0"
"2015-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","12228","","","","0"
"2015-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","12220","","","","0"
"2016-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","12704","","","","0"
"2016-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","11110","","","","0"
"2016-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","11664","","","","0"
"2016-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","11777","","","","0"
"2017-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","11530","","","","0"
"2017-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","12352","","","","0"
"2017-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","10251","","","","0"
"2017-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","10587","","","","0"
"2018-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","10459","","","","0"
"2018-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","11061","","","","0"
"2018-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","11503","","","","0"
"2018-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","11175","","","","0"
"2019-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","11235","","","","0"
"2019-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","11333","","","","0"
"2019-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","11222","","","","0"
"2019-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","10185","","","","0"
"2020-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","9955","","","","0"
"2020-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","8067","","","","0"
"2020-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","9738","","","","0"
"2020-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","9851","","","","0"
"2021-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","9267","","","","0"
"2021-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","8740","","","","0"
"2021-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","9195","","","","0"
"2021-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","9694","","","","0"
"2022-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","9763","","","","0"
"2022-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","10299","","","","0"
"2022-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","10465","","","","0"
"2022-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C24]","Dollars","81","millions","6","v1014909665","1.1.1.2.52","10616","","","","0"
"2012-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","10012","","","","0"
"2012-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","9563","","","","0"
"2012-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","10452","","","","0"
"2012-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","10644","","","","0"
"2013-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","8998","","","","0"
"2013-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","9323","","","","0"
"2013-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","8365","","","","0"
"2013-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","8127","","","","0"
"2014-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","8321","","","","0"
"2014-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","8411","","","","0"
"2014-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","8168","","","","0"
"2014-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","8637","","","","0"
"2015-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","10372","","","","0"
"2015-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","10641","","","","0"
"2015-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","12228","","","","0"
"2015-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","12220","","","","0"
"2016-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","12704","","","","0"
"2016-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","11110","","","","0"
"2016-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","11664","","","","0"
"2016-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","11777","","","","0"
"2017-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","11530","","","","0"
"2017-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","12352","","","","0"
"2017-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","10251","","","","0"
"2017-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","10587","","","","0"
"2018-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","10459","","","","0"
"2018-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","11061","","","","0"
"2018-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","11503","","","","0"
"2018-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","11175","","","","0"
"2019-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","11235","","","","0"
"2019-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","11333","","","","0"
"2019-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","11222","","","","0"
"2019-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","10185","","","","0"
"2020-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","9955","","","","0"
"2020-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","8067","","","","0"
"2020-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","9738","","","","0"
"2020-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","9851","","","","0"
"2021-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","9267","","","","0"
"2021-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","8740","","","","0"
"2021-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","9195","","","","0"
"2021-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","9694","","","","0"
"2022-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","9763","","","","0"
"2022-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","10299","","","","0"
"2022-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","10465","","","","0"
"2022-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Other balance of payments adjustments [C241]","Dollars","81","millions","6","v1014909671","1.1.1.2.53","10616","","","","0"
"2012-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","113446","","","","0"
"2012-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","112525","","","","0"
"2012-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","114950","","","","0"
"2012-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","114939","","","","0"
"2013-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","115021","","","","0"
"2013-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","115420","","","","0"
"2013-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","114630","","","","0"
"2013-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","114053","","","","0"
"2014-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","114861","","","","0"
"2014-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","118524","","","","0"
"2014-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","118264","","","","0"
"2014-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","118516","","","","0"
"2015-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","119195","","","","0"
"2015-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","122360","","","","0"
"2015-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","120460","","","","0"
"2015-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","120902","","","","0"
"2016-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","121042","","","","0"
"2016-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","122718","","","","0"
"2016-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","122345","","","","0"
"2016-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","123058","","","","0"
"2017-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","124870","","","","0"
"2017-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","124091","","","","0"
"2017-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","128122","","","","0"
"2017-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","129838","","","","0"
"2018-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","134683","","","","0"
"2018-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","134774","","","","0"
"2018-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","134461","","","","0"
"2018-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","133076","","","","0"
"2019-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","137241","","","","0"
"2019-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","135514","","","","0"
"2019-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","136065","","","","0"
"2019-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","139385","","","","0"
"2020-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","142931","","","","0"
"2020-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","100049","","","","0"
"2020-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","104089","","","","0"
"2020-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","107963","","","","0"
"2021-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","112438","","","","0"
"2021-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","115008","","","","0"
"2021-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","120549","","","","0"
"2021-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","128594","","","","0"
"2022-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","127076","","","","0"
